crawl_timestamp,product_name,product_category_tree,retail_price,discounted_price,brand
2016-01-07 06:04:02+00:00,Tia by Ten on Ten Fanny Women's T-Shirt Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Tia by Ten on Ten Bras""]",999,399,Pink
2016-01-07 06:04:02+00:00,"PrivateLifes MultiStraps Women's T-Shirt, Push-up Bra","[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> PrivateLifes Bras""]",899,425,Pink
2016-01-07 06:04:02+00:00,"ShowTime Women's Full Coverage, T-Shirt Bra","[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> ShowTime Bras""]",699,250,Red
2016-01-07 06:04:02+00:00,Florentyne Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Florentyne Bras""]",850,399,Skin
2016-01-07 06:04:02+00:00,Pink Pearl Swish Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Pink Pearl Bras""]",799,349,Black
2016-01-07 06:04:02+00:00,Florentyne Padded Push-up Bra Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Florentyne Bras""]",850,399,Blue
2016-01-07 06:04:02+00:00,Hemali Pink Women's T-Shirt Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Hemali Bras""]",1800,550,Pink
2016-01-07 06:04:02+00:00,Madaam Sports Bra Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Madaam Bras""]",899,414,Black
2016-01-07 06:04:02+00:00,Vaishna Fashion Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Vaishna Bras""]",630,259,White
2016-01-07 06:04:02+00:00,Hemali Pink Women's T-Shirt Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Hemali Bras""]",1200,375,Pink
2016-01-07 06:04:02+00:00,Ploomz Fashion Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Ploomz Bras""]",900,399,Beige
2016-01-07 06:04:02+00:00,S4S Stylish Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",999,399,Green
2016-01-07 06:04:02+00:00,Vaishna Pro Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Vaishna Bras""]",480,175,White
2016-01-07 06:04:02+00:00,S4S Stylish Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",849,225,Purple
2016-01-07 06:04:02+00:00,Urbaano Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Urbaano Bras""]",390,189,Red
2016-01-07 06:04:02+00:00,Oleva ODC04632 Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Oleva Bras""]",2999,349,Multicolor
2016-01-07 06:04:02+00:00,Status Fashion Women's Minimizer Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Status Bras""]",1000,399,Purple
2016-01-07 06:04:02+00:00,Zet Zone Fashionable Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Zet Zone Bras""]",899,379,Gold
2016-01-07 06:04:02+00:00,Vaishna Fashion Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Vaishna Bras""]",400,169,Black
2016-01-07 06:04:02+00:00,Two Dots Comfortable Women's Sports Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Two Dots Bras""]",998,449,Pink
2016-01-07 06:04:02+00:00,"ShowTime Women's Full Coverage, Sports Bra","[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> ShowTime Bras""]",399,160,White
2016-01-07 06:04:02+00:00,Urbaano Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Urbaano Bras""]",900,339,Pink
2016-01-07 06:04:02+00:00,Peches by Peches - Black Basic With Detachable Straps Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Peches Bras""]",1299,549,Black
2016-01-07 06:04:02+00:00,Penny T-Shirt Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Penny Bras""]",875,875,Black
2016-01-07 06:04:02+00:00,Our Rituals CDPY20 Women's Tube Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Our Rituals Bras""]",600,270,Carrot Pink
2016-01-07 06:04:02+00:00,Vaishna Pro Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Vaishna Bras""]",720,253,White
2016-01-07 06:04:02+00:00,Lovinoform Latest Comfortable Stylist Non Padded Green Cotton Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Lovinoform Bras""]",999,299,Green
2016-01-07 06:04:02+00:00,Lovinoform Latest Comfortable Stylist Non Padded White Cotton Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Lovinoform Bras""]",1099,309,White
2016-01-07 06:04:02+00:00,Hemali Fashion Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Hemali Bras""]",1200,499,Brown
2016-01-07 06:04:02+00:00,S4S Printed Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",799,199,Blue
2016-01-07 06:04:02+00:00,Tia by Ten on Ten Stripey Women's T-Shirt Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Tia by Ten on Ten Bras""]",1199,255,Grey
2016-01-07 06:04:02+00:00,Younky Fashion Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]",999,149,Brown
2016-01-07 06:04:02+00:00,Ploomz Fashion Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Ploomz Bras""]",1600,499,Purple
2016-01-07 06:04:02+00:00,Lovinoform Latest Comfortable Stylist Non Padded Black Cotton Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Lovinoform Bras""]",1199,409,Black
2016-01-07 06:04:02+00:00,Ploomz Fashion Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Ploomz Bras""]",800,329,Beige
2016-01-07 06:04:02+00:00,Urbaano Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Urbaano Bras""]",600,225,Pink
2016-01-07 06:04:02+00:00,Lovinoform Latest Comfortable Stylist Non Padded Red Cotton Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Lovinoform Bras""]",1199,409,Red
2016-01-07 06:04:02+00:00,Wolfie Pro Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Wolfie Bras""]",999,320,Black
2016-01-07 06:04:02+00:00,S4S Stylish Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",1049,379,Pink
2016-01-07 06:04:02+00:00,Ploomz Fashion Women's T-Shirt Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Ploomz Bras""]",900,349,Mauve
2016-01-07 06:04:02+00:00,Glus Frontopen Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Glus Bras""]",999,410,Pink
2016-01-07 06:04:02+00:00,Vaishna Fashion Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Vaishna Bras""]",420,179,White
2016-01-07 06:04:02+00:00,Younky Fashion Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]",1599,149,Black
2016-01-07 06:04:02+00:00,S4S Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",849,315,Pink
2016-01-07 06:04:02+00:00,S4S Comfortable Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",749,176,Black
2016-01-07 06:04:02+00:00,S4S Comfortable Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",799,225,Blue
2016-01-07 06:04:02+00:00,Oleva Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Oleva Bras""]",899,349,White
2016-01-07 06:04:02+00:00,Ladyland Comfy Beige Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Ladyland Bras""]",749,279,Beige
2016-01-07 06:04:02+00:00,S4S Stylish Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",849,225,Grey
2016-01-07 06:04:02+00:00,JSR Paris Beauty Seamless Moulded Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> JSR Paris Beauty Bras""]",489,219,Black
2016-01-07 06:04:02+00:00,Lovinoform Latest Comfortable Stylist Non Padded N.Blue Cotton Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Lovinoform Bras""]",1099,309,N.Blue
2016-01-07 06:04:02+00:00,Glus Frontopen Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Glus Bras""]",999,410,Red
2016-01-07 06:04:02+00:00,Grafion Comfort Feel Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Grafion Bras""]",949,349,White
2016-01-07 06:04:02+00:00,Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Grafion Bras""]",899,389,White
2016-01-07 06:04:02+00:00,Our Rituals CDPP18 Women's Tube Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Our Rituals Bras""]",600,270,Carrot Pink
2016-01-07 06:04:02+00:00,Luxemburg Strapless Bandaeu Women's Tube Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Luxemburg Bras""]",799,299,Purple
2016-01-07 06:04:02+00:00,Status B Plus Cup Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Status Bras""]",600,199,Black
2016-01-07 06:04:02+00:00,Vaishna Pro Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Vaishna Bras""]",480,175,Black
2016-01-07 06:04:02+00:00,S4S Comfortable Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",899,275,Maroon
2016-01-07 06:04:02+00:00,Vivity Casual Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Vivity Bras""]",1800,499,Pink
2016-01-07 06:04:02+00:00,Ploomz Women's T-Shirt Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Ploomz Bras""]",1000,349,Pink
2016-01-07 06:04:02+00:00,Lovinoform Latest Comfortable Stylist Non Padded Blue Cotton Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Lovinoform Bras""]",1199,429,Blue
2016-01-07 06:04:02+00:00,S4S Stylish Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",949,289,Light Pink
2016-01-07 06:04:02+00:00,S4S Comfortable Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",799,179,Coffee
2016-01-07 06:04:02+00:00,Ladyland Jenifer Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Ladyland Bras""]",799,349,Black
2016-01-07 06:04:02+00:00,Grafion Comfortable Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Grafion Bras""]",499,99,White
2016-01-07 06:04:02+00:00,Ladyland Daisy Purple Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Ladyland Bras""]",729,249,Purple
2016-01-07 06:04:02+00:00,Urbaano Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Urbaano Bras""]",600,270,Red
2016-01-07 06:04:02+00:00,Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Grafion Bras""]",1499,389,Grey
2016-01-07 06:04:02+00:00,S4S Comfortable Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",799,225,Black
2016-01-07 06:04:02+00:00,Zet Zone New Fashionable Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Zet Zone Bras""]",899,399,White
2016-01-07 06:04:02+00:00,S4S Stylish Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",949,289,Red
2016-01-07 06:04:02+00:00,S4S Comfortable Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",849,225,Purple
2016-01-07 06:04:02+00:00,Laceandme Super Comfort Women's Stick-on Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Laceandme Bras""]",1250,579,Beige
2016-01-07 06:04:02+00:00,Younky Fashion Women's T-Shirt Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]",799,149,Maroon
2016-01-07 06:04:02+00:00,Vivity Women's Plunge Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Vivity Bras""]",1000,299,White
2016-01-07 06:04:02+00:00,S4S Comfortable Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",799,200,Brown
2016-01-07 06:04:02+00:00,S4S Stylish Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",949,300,Pink
2016-01-07 06:04:02+00:00,"PrettySecrets Women's T-Shirt, Push-up Bra","[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> PrettySecrets Bras""]",899,899,Red
2016-01-07 06:04:02+00:00,S4S Stylish Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",949,300,Red
2016-01-07 06:04:02+00:00,S4S Comfortable Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",799,179,Maroon
2016-01-07 06:04:02+00:00,Oleva Women's Sports Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Oleva Bras""]",599,130,Orange
2016-01-07 06:04:02+00:00,Glus PerfectCleavage Women's Balconette Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Glus Bras""]",999,410,Black
2016-01-07 06:04:02+00:00,S4S Comfortable Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",1049,375,Blue
2016-01-07 06:04:02+00:00,S4S Stylish Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",949,299,Purple
2016-01-07 06:04:02+00:00,Status First Love Women's Minimizer Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Status Bras""]",700,330,White
2016-01-07 06:04:02+00:00,Urbaano Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Urbaano Bras""]",1170,429,Red
2016-01-07 06:04:02+00:00,Grafion by Grafion - Comfort Feel Women's Tube Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Grafion Bras""]",899,399,Black
2016-01-07 06:04:02+00:00,Lovinoform Latest Comfortable Stylist Non Padded Firozy Cotton Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Lovinoform Bras""]",1099,309,Firozy
2016-01-07 06:04:02+00:00,Tia by Ten on Ten Floral Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Tia by Ten on Ten Bras""]",1199,189,Blue
2016-01-07 06:04:02+00:00,S4S Stylish Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",949,289,Red
2016-01-07 06:04:02+00:00,Luxemburg Beige color Women's Tube Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Luxemburg Bras""]",649,229,Beige
2016-01-07 06:04:02+00:00,Tia by Ten on Ten Melange Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Tia by Ten on Ten Bras""]",1199,189,Blue
2016-01-07 06:04:02+00:00,Leading Lady Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Leading Lady Bras""]",375,170,White
2016-01-07 06:04:02+00:00,Glus Front Open Women's Balconette Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Glus Bras""]",1199,449,Neon Pink
2016-01-07 06:04:02+00:00,Ploomz Fashion Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Ploomz Bras""]",900,399,Black
2016-01-07 06:04:02+00:00,S4S Stylish Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",1049,379,Red
2016-01-07 06:04:02+00:00,Grafion Comfort Feel Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Grafion Bras""]",549,269,White
2016-01-07 06:04:02+00:00,S4S Comfortable Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",499,122,Sky Blue
2016-01-07 06:04:02+00:00,Ploomz Fashion Women's T-Shirt Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Ploomz Bras""]",800,329,Carrot Red
2016-01-07 06:04:02+00:00,Magiq Nice Merry Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Magiq Bras""]",560,210,Pink
2016-01-07 06:04:02+00:00,"Wetex Premium S017BLK,WHT,SKN Women's Full Coverage Bra","[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Wetex Premium Bras""]",999,399,Multicolor
2016-01-07 06:04:02+00:00,"ShowTime Women's Full Coverage, T-Shirt Bra","[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> ShowTime Bras""]",399,160,White
2016-01-07 06:04:02+00:00,S4S Comfortable Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",799,189,Light Pink
2016-01-07 06:04:02+00:00,Vivity Plain Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Vivity Bras""]",1200,299,White
2016-01-07 06:04:02+00:00,Glus Front Open Women's Balconette Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Glus Bras""]",1199,449,Black
2016-01-07 06:04:02+00:00,Oleva Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Oleva Bras""]",599,99,Grey
2016-01-07 06:04:02+00:00,Madaam NonPadded Women's Tube Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Madaam Bras""]",367,127,Baby Pink
2016-01-07 06:04:02+00:00,Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Grafion Bras""]",599,279,Grey
2016-01-07 06:04:02+00:00,S4S Stylish Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",949,289,Red
2016-01-07 06:04:02+00:00,Peches by Peches Women's Balconette Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Peches Bras""]",1199,549,Grey
2016-01-07 06:04:02+00:00,Grafion by Grafion - Comfort Feel Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Grafion Bras""]",849,379,White
2016-01-07 06:04:02+00:00,S4S Comfortable Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> S4S Bras""]",799,225,Black
2016-01-07 06:04:02+00:00,Luxemburg Bandaeu Women's Tube Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Luxemburg Bras""]",1299,499,Black
2016-01-07 06:04:02+00:00,Status Fashion Women's Minimizer Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Status Bras""]",1000,399,Black
2016-01-07 06:04:02+00:00,Tia by Ten on Ten Funky Women's T-Shirt Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Tia by Ten on Ten Bras""]",1199,259,Black
2016-01-07 06:04:02+00:00,Vaishna Fashion Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Vaishna Bras""]",210,94,Beige
2016-01-07 06:04:02+00:00,Floozy Its My Choice Women's Push-up Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Floozy Bras""]",1299,299,Vibrant Yellow
